,sentiment_label,tweet_id,post_timestamp,QUERY_status,username,text_processed
1019287,4,1882162960,Fri May 22 06:21:18 PDT 2009,NO_QUERY,pukeyo,"['ricozhang', 'front', 'robina', 'town', 'centre', 'drive', 'thruu']"
1454006,4,2063286610,Sun Jun 07 02:03:28 PDT 2009,NO_QUERY,mariannejleano,['procrastinate']
1207590,4,1988715328,Sun May 31 23:09:56 PDT 2009,NO_QUERY,taraw07,"['dalove', 'oh', 'well', 'sound', 'like', 'lot', 'know', 'hawaii', 'go', 'blast']"
468498,0,2176005974,Mon Jun 15 02:38:23 PDT 2009,NO_QUERY,MireeeSmiley,"['study', 'physic', 'chemestry', 'good', 'luck', 'today', 'explanation']"
1577802,4,2189723906,Tue Jun 16 00:44:39 PDT 2009,NO_QUERY,merrisl,"['gingernyc', 'crack', 'record', 'starz', 'live', 'canada', 'ere']"
425679,0,2063374379,Sun Jun 07 02:24:08 PDT 2009,NO_QUERY,Al_ice,"['think', 'figure', 'another', 'reason', 'hate', 'handbag', 'damn', 'heavy', 'kill', 'back']"
45399,0,1677146946,Sat May 02 00:39:52 PDT 2009,NO_QUERY,nobsvoxfriends,"['nob', 'friend', 'silly', 'get', 'bitten', 'viper', 'read', 'post', 'comment']"
803165,4,1468338152,Tue Apr 07 01:03:38 PDT 2009,NO_QUERY,chaosbot,"['worry', 'noone', 'get', 'next', 'question', 'start', 'minute', 'get', 'think', 'cap']"
1069796,4,1965987600,Fri May 29 16:54:53 PDT 2009,NO_QUERY,JraseanJ,"['follow', 'boy', 'justbiz']"
1118477,4,1973604149,Sat May 30 11:28:39 PDT 2009,NO_QUERY,westhamprocess,"['ok', 'resist', 'brother', 'clap', 'fan', 'front']"
1298525,4,2005198286,Tue Jun 02 09:21:04 PDT 2009,NO_QUERY,marikurisato,"['liannanshith', 'road', 'right', 'mountain']"
163403,0,1958041763,Fri May 29 02:27:49 PDT 2009,NO_QUERY,Cheep_Tweeter,"['courtneysit', 'hey', 'quiet', 'today', 'nut', 'today', 'tweet', 'time']"
175300,0,1964801154,Fri May 29 14:49:47 PDT 2009,NO_QUERY,Mkenn076,"['werewolfseth', 'really', 'call', 'reality', 'check', 'day', 'lol']"
552894,0,2203505322,Tue Jun 16 23:53:27 PDT 2009,NO_QUERY,xhicasey,"['ciskowasapirate', 'hahaha', 'yea', 'birthday', 'know', 'lol']"
679705,0,2249303840,Fri Jun 19 22:05:01 PDT 2009,NO_QUERY,crayontree741,"['missin', 'youuuuuu']"
333907,0,2013447960,Tue Jun 02 22:41:58 PDT 2009,NO_QUERY,EmzzieTongue,"['make', 'ice', 'skate', 'lt']"
548552,0,2202398104,Tue Jun 16 21:43:43 PDT 2009,NO_QUERY,katyanoctis,"['financial', 'situation', 'considerably', 'depress', 'sigh', 'need', 'job', 'people', 'actually', 'hire']"
347988,0,2016637267,Wed Jun 03 07:06:51 PDT 2009,NO_QUERY,eve76,"['disappointed', 'best', 'available', 'seat', 'blink', 'spend', 'much', 'money', 'totally', 'bum', 'rn']"
999680,4,1836520577,Mon May 18 08:08:40 PDT 2009,NO_QUERY,ratkinantics,"['tank', 'warcraft', 'first', 'piece', 'tier', 'equipment', 'suppose', 'time', 'stop', 'wear', 'defias', 'armor', 'set']"
781627,0,2323463372,Thu Jun 25 00:42:10 PDT 2009,NO_QUERY,syrinxbby,"['found', 'year', 'old', 'cousin', 'try', 'almost', 'every', 'possible', 'dissapointing', '_i', 'miss', 'like', 'crazy']"
536890,0,2198564332,Tue Jun 16 16:15:14 PDT 2009,NO_QUERY,LaurenD83,['sayrah']
146533,0,1882509920,Fri May 22 07:00:12 PDT 2009,NO_QUERY,cmesker,"['get', 'coffee', 'time', 'clean', 'pack', 'camp', 'trip', 'bumming', 'amp', 'join', 'though']"
1206852,4,1986902159,Sun May 31 19:29:12 PDT 2009,NO_QUERY,Flower7777,"['mcpattz', 'busy', 'tonight', 'hey', 'great', 'job', 'handle', 'well']"
1295700,4,2003811494,Tue Jun 02 07:11:16 PDT 2009,NO_QUERY,uhleeseeyuh,"['drive', 'montgomery']"
632502,0,2232692836,Thu Jun 18 20:15:37 PDT 2009,NO_QUERY,1_in_a_Milli,"['chillin', 'pool', 'wit', 'wifey', 'boy', 'hot', 'outside']"
460215,0,2072388654,Sun Jun 07 20:55:56 PDT 2009,NO_QUERY,TeoAghazarian,"['lostgod', 'wow', 'ive', 'use', 'joke', 'sooo', 'many', 'time', 'cant', 'believe', 'backfire']"
1596086,4,2192580117,Tue Jun 16 07:14:52 PDT 2009,NO_QUERY,BabyKira,"['vidberry', 'love', 'website', 'full', 'favorite', 'anime']"
433573,0,2064992220,Sun Jun 07 07:39:04 PDT 2009,NO_QUERY,eilh,"['feel', 'sick', 'projectile', 'vomit', 'nothing']"
1141428,4,1977173395,Sat May 30 20:17:20 PDT 2009,NO_QUERY,devss,"['twitpic', 'well', 'almost', 'need', 'tad', 'bit', 'help', 'mom', 'sew', 'machine', 'http', 'twitpic', 'b', 'wp']"
1583448,4,2190434571,Tue Jun 16 02:43:14 PDT 2009,NO_QUERY,holstein7,"['yokoono', 'congratulation', 'win', 'award']"
572650,0,2209427125,Wed Jun 17 10:22:36 PDT 2009,NO_QUERY,jenclapp,"['tiffytau', 'hate', 'sorry']"
1378972,4,2052074358,Fri Jun 05 23:35:07 PDT 2009,NO_QUERY,NezValenzuela,"['okay', 'gooodniight']"
1496279,4,2070090818,Sun Jun 07 17:04:45 PDT 2009,NO_QUERY,NccSites,"['something', 'really', 'cool', 'follow', 'today']"
207769,0,1973562170,Sat May 30 11:23:36 PDT 2009,NO_QUERY,PhebeG,"['erinchu', 'eff', 'hot', 'weather']"
1199581,4,1985333371,Sun May 31 16:54:10 PDT 2009,NO_QUERY,SteviieAutopsy,"['think', 'tattoo', 'idea']"
1548364,4,2183020023,Mon Jun 15 13:56:28 PDT 2009,NO_QUERY,ad_vance,"['maine', 'juca', 'sims', 'acum', 'mouse', 'thanks', 'dandelion_nyc']"
885904,4,1686596241,Sun May 03 06:04:18 PDT 2009,NO_QUERY,lull_aby,"['ellapaigebabe', 'like', 'ur', 'voice', 'lot', 'watch', 'whole', 'page', 'later', 'sorry', 'go', 'work', 'xo']"
1306431,4,2011844151,Tue Jun 02 19:39:26 PDT 2009,NO_QUERY,JessBarrow,"['youarethewalrus', 'start', 'twitter', 'jackmjenkins', 'wrong', 'book']"
824066,4,1556143128,Sat Apr 18 21:47:19 PDT 2009,NO_QUERY,HeatherHester,"['finish', 'watch', 'movie', 'grey', 'wow', 'good', 'drew', 'barrymore', 'amaze', 'job', 'go', 'drew']"
1595881,4,2192517347,Tue Jun 16 07:09:17 PDT 2009,NO_QUERY,AbiYoo_Wants,"['excite', 'today', 'store', 'line', 'vine', 'try', 'time', 'finally', 'buy', 'yeap', 'lvatt', 'â']"
1464921,4,2064292953,Sun Jun 07 05:50:57 PDT 2009,NO_QUERY,beyoutiful86,"['eat', 'ramen', 'noodle']"
3241,0,1468551419,Tue Apr 07 02:21:47 PDT 2009,NO_QUERY,bodhibuggy,"['able', 'sleep']"
150666,0,1932326438,Tue May 26 21:14:53 PDT 2009,NO_QUERY,millettekim,"['walk', 'around', 'san', 'francisco', 'even', 'saw', 'somebody', 'walk', 'beagle', 'make', 'miss', 'terribly']"
318877,0,2002917887,Tue Jun 02 05:28:30 PDT 2009,NO_QUERY,altepper,"['passionategreen', 'sad']"
8689,0,1548314161,Fri Apr 17 20:36:50 PDT 2009,NO_QUERY,xoxo05,"['try', 'make', 'cake', 'bowl', 'thing', 'look', 'like', 'pudding', 'cake', 'stink', 'add', 'water', 'microwave']"
1261851,4,1998714539,Mon Jun 01 19:00:24 PDT 2009,NO_QUERY,SugarRUUUSSSH,"['watch', 'vinci', 'code', 'first', 'time', 'excite']"
312205,0,2001469333,Tue Jun 02 00:59:31 PDT 2009,NO_QUERY,lewie_au,"['bore', 'tonight']"
705936,0,2256528219,Sat Jun 20 12:54:47 PDT 2009,NO_QUERY,brittanyyyb,"['next', 'time', 'might', 'know', 'say', 'stuff', 'great', 'day', 'even', 'though', 'rain']"
540830,0,2199878120,Tue Jun 16 18:07:47 PDT 2009,NO_QUERY,msatara,"['glad', 'lakers', 'nothing', 'look', 'forward', 'tv']"
1292746,4,2003095510,Tue Jun 02 05:52:09 PDT 2009,NO_QUERY,eastofthesunart,"['magicspellcraft', 'look', 'like', 'fun', 'community', 'check', 'properly', 'later']"
956596,4,1825263376,Sun May 17 05:01:54 PDT 2009,NO_QUERY,carolisf,"['gfalcon', 'talk', 'tommcfly', 'nice', 'fan', 'sorry', 'english', 'bad', 'gt', 'lt']"
613653,0,2225503118,Thu Jun 18 10:48:02 PDT 2009,NO_QUERY,mindymousie,"['her_heart', 'think', 'b', 'keep', 'get', 'shat']"
585910,0,2215793529,Wed Jun 17 18:37:09 PDT 2009,NO_QUERY,jeniffler,"['loserified', 'deadlyhouses']"
357382,0,2044676602,Fri Jun 05 09:40:39 PDT 2009,NO_QUERY,mallicad,"['really', 'need', 'go', 'see', 'doctor', 'sore', 'throat']"
307540,0,2000497873,Mon Jun 01 22:15:03 PDT 2009,NO_QUERY,SueSveiss,"['go', 'sleep']"
40170,0,1573716973,Tue Apr 21 02:30:59 PDT 2009,NO_QUERY,DamarisVidal,"['wait', 'eternal', 'twilight', 'please', 'kill', 'month']"
1499285,4,2070786792,Sun Jun 07 18:17:45 PDT 2009,NO_QUERY,haleyhurricane,"['macwigout', 'aha', 'told']"
1591164,4,2191516810,Tue Jun 16 05:26:25 PDT 2009,NO_QUERY,Jessvito,"['quot', 'love', 'make', 'life', 'divine', 'quot', 'get', 'love', 'cinderella', 'adult', 'life']"
1456460,4,2063498141,Sun Jun 07 02:54:19 PDT 2009,NO_QUERY,adriannayj,"['wish', 'chanel', 'storewide', 'chanel', 'please']"
1523325,4,2176564365,Mon Jun 15 04:12:16 PDT 2009,NO_QUERY,alexisstar22,"['aaaaaaahhhhhh', 'music', 'wont', 'work', 'computer', 'ahhhh', 'godd', 'borin', 'without', 'music']"
1082174,4,1968666707,Fri May 29 21:56:14 PDT 2009,NO_QUERY,AshesNichole,"['blogging', 'amaze', 'experience', 'next', 'least', 'interuppting']"
339678,0,2014690337,Wed Jun 03 02:21:50 PDT 2009,NO_QUERY,PaceYourself,['early']
1371318,4,2051167833,Fri Jun 05 19:59:10 PDT 2009,NO_QUERY,WalkingHorse,"['sarahtymeson', 'beautiful', 'child', 'bet', 'blast']"
1406671,4,2055386886,Sat Jun 06 09:13:20 PDT 2009,NO_QUERY,captain_there,"['woke', 'wild', 'night', 'omg', 'luxor', 'vega', 'soooo', 'totally', 'awesome', 'quot', 'hottie', 'overload', 'quot', 'wasup', 'hehe']"
242944,0,1981428986,Sun May 31 09:08:05 PDT 2009,NO_QUERY,Rash3l,"['phenobarb', 'sorry', 'loss', 'entry', 'sound', 'really', 'good', 'life', 'hug']"
755209,0,2288257291,Mon Jun 22 18:55:34 PDT 2009,NO_QUERY,rizoldak,"['list', 'heart', 'wrench', 'make', 'cry', 'movie', 'quot', 'american', 'history', 'scene', 'violence', 'remind', 'neda', 'video']"
710341,0,2257881625,Sat Jun 20 15:02:40 PDT 2009,NO_QUERY,joanneclairexxx,"['really', 'wish', 'go', 'see', 'saturday', 'wolverhampton', 'tonight']"
1228171,4,1991135248,Mon Jun 01 06:28:19 PDT 2009,NO_QUERY,cuecas84,"['g', 'day', 'sun', 'shin', 'amp', 'exam', 'semester']"
174372,0,1964496275,Fri May 29 14:19:42 PDT 2009,NO_QUERY,sallyslytherin,"['sarawkweird', 'hm', 'maybe', 'louise', 'rennison', 'break', 'tradition', 'october', 'instead', 'always', 'order', 'uk', 'version', 'anyway']"
1156390,4,1979091186,Sun May 31 01:36:09 PDT 2009,NO_QUERY,kelsieblake,"['saw', 'shoot', 'star']"
506217,0,2188591999,Mon Jun 15 22:10:57 PDT 2009,NO_QUERY,jqdgaf,"['xhunnybunny', 'understand', 'quot', 'quot', 'mean', 'kid']"
771504,0,2302411307,Tue Jun 23 16:46:14 PDT 2009,NO_QUERY,lisamareedom,"['nmcgivney', 'miss', 'playground', 'even', 'none', 'kid', 'would', 'play', 'tweet']"
1158564,4,1979277388,Sun May 31 02:21:31 PDT 2009,NO_QUERY,pixiebeanz,"['epicflailer', 'ty', 'try', 'enjoy', 'rest', 'day']"
1210750,4,1989082302,Mon Jun 01 00:17:14 PDT 2009,NO_QUERY,bettinalove,"['twilight', 'saga', 'love', 'bed', 'night', 'twitter', 'love', 'lt']"
272709,0,1990262551,Mon Jun 01 04:22:17 PDT 2009,NO_QUERY,Stefni127,"['freeeezinggg', 'outside', 'like', 'â', 'anywhere', 'else']"
1354189,4,2046979656,Fri Jun 05 12:58:34 PDT 2009,NO_QUERY,Jesibaby,"['souljaboytellem', 'look', 'forward', 'sure', 'hopefully', 'guy', 'south', 'florida', 'tour']"
120789,0,1833343445,Sun May 17 22:59:58 PDT 2009,NO_QUERY,marchwheezers,"['melly', 'go', 'post', 'first', 'post', 'soon', 'marchwheezers', 'blog', 'patient', 'co', 'busy', 'tongue', 'chic', 'work']"
158432,0,1956607127,Thu May 28 22:15:15 PDT 2009,NO_QUERY,xoegirlpower29,"['mrskutcher', 'medium', 'like', 'focus', 'controversial', 'kinda', 'suck', 'like', 'sometimes']"
1421115,4,2058264191,Sat Jun 06 14:35:37 PDT 2009,NO_QUERY,ohmygrace,"['vintagelillies', 'goooood', 'amaze', 'school', 'apartment', 'see', 'visit']"
330111,0,2011845866,Tue Jun 02 19:39:36 PDT 2009,NO_QUERY,SteveWeller,"['relax', 'home', 'whole', 'family', 'bed', 'watch', 'sick']"
15037,0,1553974229,Sat Apr 18 15:43:21 PDT 2009,NO_QUERY,rongillmore,"['penbleth', 'x', 'might', 'contagious']"
1275111,4,2001052355,Mon Jun 01 23:42:11 PDT 2009,NO_QUERY,richardBarley,"['sean_lin', 'thanks', 'glad', 'make', 'eventually']"
711650,0,2258293057,Sat Jun 20 15:41:28 PDT 2009,NO_QUERY,adriville,"['put', 'away', 'jessica', 'simpson', 'need', 'new', 'job', 'puro', 'tennis', 'crocs', 'lol']"
665627,0,2244964141,Fri Jun 19 15:27:54 PDT 2009,NO_QUERY,saramathews43,"['buddalunch', 'well', 'glade', 'husband', 'make', 'happy', 'lol', 'new', 'day', 'still', 'mad', 'bf']"
978419,4,1833832316,Mon May 18 00:36:56 PDT 2009,NO_QUERY,Hildy77,"['havent', 'walk', 'day', 'back', 'get', 'bad', 'instantly', 'get', 'make', 'time', 'walk', 'tnight', 'wish', 'good', 'day']"
923558,4,1754735589,Sun May 10 07:13:37 PDT 2009,NO_QUERY,sooeypooey,"['love', 'mom', 'happy', 'mother', 'day', 'call', 'mama', 'jerk']"
1259691,4,1998163229,Mon Jun 01 18:05:48 PDT 2009,NO_QUERY,Dogbook,"['lucy', 'happy', 'everyone', 'home']"
1047261,4,1957750681,Fri May 29 01:29:37 PDT 2009,NO_QUERY,photosil,"['another', 'damp', 'rainy', 'day', 'sicily', 'feel', 'like', 'sneak', 'bed', 'sleep', 'day', 'wish', 'could', 'drink', 'coffee', 'keep', 'alive']"
1055243,4,1962178751,Fri May 29 10:38:44 PDT 2009,NO_QUERY,foole_of_hearts,"['beegirlblue', 'told', 'get', 'married']"
503992,0,2188003403,Mon Jun 15 21:08:35 PDT 2009,NO_QUERY,vim93_mischaila,"['back', 'school', 'pm', 'go', 'home', 'back', 'quite', 'tire']"
464160,0,2175067573,Mon Jun 15 00:00:23 PDT 2009,NO_QUERY,KateEdwards,"['joshuargh', 'horrible', 'hate', 'everything', 'way', 'marketing', 'campaign', 'taste']"
614607,0,2225963734,Thu Jun 18 11:21:48 PDT 2009,NO_QUERY,ryannorthington,['car']
30681,0,1563828111,Mon Apr 20 00:27:07 PDT 2009,NO_QUERY,DiVaDeONNA,"['try', 'eat', 'keep', 'video', 'vixen', 'shape', 'forgot', 'eat', 'dinner', 'starve']"
1155919,4,1979050114,Sun May 31 01:26:13 PDT 2009,NO_QUERY,sugalisa,"['half', 'way', 'london', 'drive', 'sux', 'thankgod', 'music']"
676291,0,2248355894,Fri Jun 19 20:29:42 PDT 2009,NO_QUERY,morethanfine,['like']
1271845,4,2000616464,Mon Jun 01 22:31:42 PDT 2009,NO_QUERY,o0rae0o,"['video', 'make', 'smile', 'love', 'bull', 'iâ', 'like', 'get', 'pug']"
1173499,4,1980772007,Sun May 31 07:38:03 PDT 2009,NO_QUERY,frednukes,"['chillin', 'pool', 'parent', 'ahhh', 'life', 'good']"
1428481,4,2059564661,Sat Jun 06 17:11:13 PDT 2009,NO_QUERY,lskrocki,"['twitfit', 'thanks', 'encouragement', 'awesome', 'hop', 'receive', 'good', 'health', 'bonus', 'point', 'return']"
968986,4,1827911526,Sun May 17 11:42:11 PDT 2009,NO_QUERY,letssingbaby,"['gingerro', 'thanks', 'follow', 'please', 'check', 'twitpics', 'lt', 'nick', 'jonas']"
1133797,4,1976230118,Sat May 30 16:52:19 PDT 2009,NO_QUERY,desallura,"['kaitkirk', 'go', 'lick', 'fun']"
153139,0,1932895203,Tue May 26 22:28:37 PDT 2009,NO_QUERY,mishel23,"['thanks', 'info', 'wrong', 'people']"
54838,0,1684867556,Sat May 02 22:17:36 PDT 2009,NO_QUERY,jwpye,"['python', 'bit', 'know', 'know', 'well', 'python', 'postgresql']"
1496980,4,2070269445,Sun Jun 07 17:23:42 PDT 2009,NO_QUERY,jesshui,"['goodness', 'love', 'blue', 'change', 'background', 'blue', 'beautiful']"
1393439,4,2053510417,Sat Jun 06 04:48:45 PDT 2009,NO_QUERY,__mandy__,"['sister', 'team', 'play']"
706804,0,2256802534,Sat Jun 20 13:19:41 PDT 2009,NO_QUERY,xxCP,"['rosy_ox', 'th', 'coke', 'pub', 'talk', 'fish']"
145235,0,1882162439,Fri May 22 06:21:14 PDT 2009,NO_QUERY,csimmons212,['sick']
1447121,4,2062583369,Sat Jun 06 23:39:44 PDT 2009,NO_QUERY,IanGBaby,"['pauli', 'house', 'st', 'bday', 'midnight']"
52635,0,1679802772,Sat May 02 10:12:52 PDT 2009,NO_QUERY,Spite1977,"['sam_e_licious', 'happen', 'last', 'night']"
747145,0,2283466918,Mon Jun 22 12:39:52 PDT 2009,NO_QUERY,captain_jen,"['nearly', 'finish', 'hollyoaks', 'audition', 'wait', 'perfect', 'moment', 'around', 'mum', 'walk', 'halfway']"
738597,0,2265514864,Sun Jun 21 06:45:05 PDT 2009,NO_QUERY,hoosfoos,"['lady', 'day', 'hereford', 'minute', 'already', 'quid', 'money', 'pure', 'genius', 'clock']"
967916,4,1827820530,Sun May 17 11:30:56 PDT 2009,NO_QUERY,xerocint,"['bobtentpeg', 'thanks']"
1340466,4,2030741898,Thu Jun 04 08:48:57 PDT 2009,NO_QUERY,doctorwhoskid,"['ukania', 'duz', 'mean', 'share', 'goi', 'download']"
677137,0,2248600225,Fri Jun 19 20:52:57 PDT 2009,NO_QUERY,Cheeseter550,"['delute', 'vote', 'epic', 'fail']"
538828,0,2199227895,Tue Jun 16 17:12:00 PDT 2009,NO_QUERY,SashaSanchez,"['middle', 'scariest', 'storm', 'ever', 'hop', 'tornado', 'develop']"
1440630,4,2061697830,Sat Jun 06 21:25:06 PDT 2009,NO_QUERY,iSayiSaid,"['live', 'madlibs', 'maybe', 'choose']"
1246148,4,1995234754,Mon Jun 01 13:09:56 PDT 2009,NO_QUERY,cathysherwin,"['stlcolleen', 'yes', 'relieve', 'always', 'say', 'thing', 'always', 'work', 'sometimes', 'need', 'reminder']"
1400926,4,2054470446,Sat Jun 06 07:25:25 PDT 2009,NO_QUERY,lgreps,"['enjoy', 'best', 'hour', 'work', 'ever', 'welcome', 'saturday']"
1519730,4,2176114166,Mon Jun 15 02:57:29 PDT 2009,NO_QUERY,neynix,"['janinegabrielle', 'goodluck', 'miss', 'chismis', 'budd']"
1133536,4,1976185445,Sat May 30 16:46:25 PDT 2009,NO_QUERY,davidetter,"['crhody', 'move', 'picture', 'need', 'gyrate', 'body', 'hip', 'hop', 'style']"
208924,0,1973842711,Sat May 30 11:56:32 PDT 2009,NO_QUERY,emmaepitaph,"['gooood', 'day', 'bad', 'hayfever', 'though']"
1540235,4,2180327696,Mon Jun 15 10:19:11 PDT 2009,NO_QUERY,Knewbern,"['go', 'circus', 'ticket', 'paid', 'lunch']"
183780,0,1967511402,Fri May 29 19:42:58 PDT 2009,NO_QUERY,PaigeBBI,"['unreachable', 'day']"
155100,0,1936100692,Wed May 27 07:27:23 PDT 2009,NO_QUERY,soullstice,"['good', 'feel', 'little', 'well', 'dry', 'cough', 'ugh', 'mzjewel', 'watch', 'last', 'night', 'hope', 'publicity', 'stunt']"
1536758,4,2179378903,Mon Jun 15 09:01:31 PDT 2009,NO_QUERY,Olenmaamees,"['trust', 'go', 'like', 'much']"
998138,4,1836206506,Mon May 18 07:34:35 PDT 2009,NO_QUERY,SatishVijay,"['adsxoxo', 'saw', 'trailer', 'road', 'watch']"
90789,0,1759162830,Sun May 10 18:36:06 PDT 2009,NO_QUERY,dannyshearer,"['start', 'new', 'twitter']"
1237747,4,1993098798,Mon Jun 01 09:49:49 PDT 2009,NO_QUERY,xtnblue,"['ben_wiebe', 'learn', 'let', 'check', 'price', 'shipping']"
963418,4,1827439022,Sun May 17 10:42:45 PDT 2009,NO_QUERY,Wesley_Null,"['even', 'see', 'steve', 'may', 'look', 'phone', 'class', 'give', 'demerit']"
815671,4,1551181528,Sat Apr 18 08:21:46 PDT 2009,NO_QUERY,slcitygirl,"['kgre', 'wow', 'old', 'booth', 'library', 'go', 'fun']"
1540210,4,2180326442,Mon Jun 15 10:19:05 PDT 2009,NO_QUERY,MauraHernandez,"['andinarvaez', 'silviao', 'see', 'http', 'twitpic', 'sqzs', 'http', 'twitpic', 'sp', 'make']"
601633,0,2221191265,Thu Jun 18 04:53:36 PDT 2009,NO_QUERY,Hoursdriftaway,"['leegazeprophets', 'disappointed', 'send', 'via', 'txt', 'still', 'get', 'damn', 'link', 'receive', 'much', 'hop']"
1114089,4,1972704757,Sat May 30 09:43:49 PDT 2009,NO_QUERY,jacklynster,"['kinkycherries', 'omg', 'excite', 'wait', 'picture']"
579526,0,2213510346,Wed Jun 17 15:28:19 PDT 2009,NO_QUERY,sowrongitsjason,"['kendra_ftw', 'aww', 'suck']"
1273377,4,2000839687,Mon Jun 01 23:06:08 PDT 2009,NO_QUERY,aryamansingh,"['play', 'lightsaber']"
34480,0,1564829305,Mon Apr 20 05:04:03 PDT 2009,NO_QUERY,Mikke,"['tweetie', 'pretty', 'cool', 'need', 'moar', 'growl']"
498427,0,2186198630,Mon Jun 15 18:29:50 PDT 2009,NO_QUERY,KhrystianB,"['solangeknowles', 'merlot']"
226690,0,1977904065,Sat May 30 21:58:30 PDT 2009,NO_QUERY,luv_liv_lyf,"['cavs', 'chance', 'play', 'final']"
193589,0,1970108091,Sat May 30 02:29:20 PDT 2009,NO_QUERY,dannypolicarpo,"['sarahearles', 'tell', 'could', 'right', 'stuck', 'work']"
1508554,4,2174675368,Sun Jun 14 23:03:46 PDT 2009,NO_QUERY,DiemCtoure,"['way', 'home', 'akron']"
1183964,4,1982517172,Sun May 31 11:22:03 PDT 2009,NO_QUERY,wageningen,"['tweet', 'wageningen', 'really', 'great', 'wageningen', 'really', 'great']"
954531,4,1824862000,Sun May 17 03:16:03 PDT 2009,NO_QUERY,AndrewKelsall,"['onetwin', 'catch']"
216262,0,1975668040,Sat May 30 15:38:45 PDT 2009,NO_QUERY,AshleeCiera,['like']
480756,0,2179376030,Mon Jun 15 09:01:18 PDT 2009,NO_QUERY,SamG2020,"['davejfs', 'sad', 'smiley']"
871397,4,1678661192,Sat May 02 07:22:42 PDT 2009,NO_QUERY,mirz112,"['mschigyrl', 'well', 'get', 'drink', 'couple', 'wks', 'need', 'miss', 'much', 'lol', 'get', 'easy', 'friend']"
1048925,4,1960262150,Fri May 29 07:41:03 PDT 2009,NO_QUERY,christb,"['buskoven', 'takin', 'nice', 'fin', 'sjï']"
106970,0,1823759743,Sat May 16 22:54:00 PDT 2009,NO_QUERY,Lauren_lolly_,"['onecraftymumma', 'oh', 'odd', 'hung', 'small', 'tree', 'yard', 'hope', 'catch', 'bird']"
1175168,4,1981058075,Sun May 31 08:19:10 PDT 2009,NO_QUERY,jetaimetoujours,"['lbowe_elbow', 'oh', 'well', 'lt']"
235309,0,1979759261,Sun May 31 04:23:25 PDT 2009,NO_QUERY,CassandraEch,"['go', 'tutor', 'feel', 'rough', 'early']"
1418948,4,2057871861,Sat Jun 06 13:49:25 PDT 2009,NO_QUERY,ahbei31,"['stewartkris', 'totally', 'love', 'fashion', 'style', 'totally', 'work']"
476517,0,2177903132,Mon Jun 15 06:53:26 PDT 2009,NO_QUERY,mondomovie,"['george', 'funny', 'co', 'true', 'http', 'bit', 'ly', 'spnah']"
678185,0,2248900203,Fri Jun 19 21:22:32 PDT 2009,NO_QUERY,TylerHendrix,"['dreasynn', 'thanks', 'find', 'follow', 'text', 'aboat', 'whatever', 'constant', 'internet']"
1005049,4,1880475582,Fri May 22 01:22:35 PDT 2009,NO_QUERY,Tegs03,"['bridgetamelia', 'haha', 'work', 'say']"
1242871,4,1994338904,Mon Jun 01 11:46:57 PDT 2009,NO_QUERY,aniehus11,"['wait', 'whether', 'need', 'least', 'cast', 'hot', 'pink']"
618453,0,2227534499,Thu Jun 18 13:19:06 PDT 2009,NO_QUERY,saintpiercing,"['well', 'idiot', 'see', 'maybe', 'today', 'get', 'tattoo']"
155852,0,1955963072,Thu May 28 20:56:04 PDT 2009,NO_QUERY,annaecraft,"['go', 'bed', 'sleep', 'real', 'beach', 'tomorrow', 'though', 'sadly']"
1302809,4,2008811794,Tue Jun 02 14:41:47 PDT 2009,NO_QUERY,COLOURS_,"['happy', 'get', 'free', 'forgettin', 'wallet']"
240171,0,1980820755,Sun May 31 07:45:29 PDT 2009,NO_QUERY,SongoftheOss,"['the_apostate', 'yes', 'taste', 'good']"
1274157,4,2000937036,Mon Jun 01 23:22:16 PDT 2009,NO_QUERY,myendorphins,"['sweet', 'dream']"
615449,0,2226288109,Thu Jun 18 11:45:59 PDT 2009,NO_QUERY,theendtime,"['flipp', 'sadly', 'think', 'claremont', 'would', 'rush', 'shaw', 'help']"
494528,0,2184953657,Mon Jun 15 16:39:56 PDT 2009,NO_QUERY,InAStateOfFlux,"['marky_funkism', 'ellie', 'either', 'whole', 'plan', 'flaw', 'start', 'guess']"
1055832,4,1962350865,Fri May 29 10:54:46 PDT 2009,NO_QUERY,JackieIncognito,"['jlyarnworks', 'insane', 'good', 'course', 'deprive', 'quot', 'real', 'quot', 'chocolate', 'type', 'item', 'month']"
483797,0,2180523196,Mon Jun 15 10:35:09 PDT 2009,NO_QUERY,jesscotton14,"['ddlovato', 'wots', 'ur', 'tummy', 'xxxx']"
807817,4,1469069679,Tue Apr 07 05:04:44 PDT 2009,NO_QUERY,natasharamsey,"['malaysianlife', 'thx', 'link', 'scare', 'make', 'tongue', 'pierce']"
1122769,4,1974381138,Sat May 30 13:01:13 PDT 2009,NO_QUERY,alexperrier,"['ï', 'bibliothï', 'travailler', 'rï', 'parental', 'library', 'work', 'parent', 'class']"
367889,0,2049339005,Fri Jun 05 16:42:29 PDT 2009,NO_QUERY,ChiLLBooGie,"['coped', 'red', 'never', 'productive', 'lmao']"
708415,0,2257295761,Sat Jun 20 14:06:35 PDT 2009,NO_QUERY,cmgreenewald,"['bambe', 'know', 'awesome', 'band']"
17048,0,1556139265,Sat Apr 18 21:46:33 PDT 2009,NO_QUERY,spaglebagel,"['blazer', 'team', 'show', 'rise', 'garden', 'tonight']"
